movie_id,title,cast,crew
330794,Timeshifters 2: Alternate Present,"[{""character"": ""Lead Protagonist"", ""name"": ""Timeshifters Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330795,The Lake,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330796,Warriors: The Black Panther,"[{""character"": ""Lead Protagonist"", ""name"": ""Warriors: Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330797,Killer Crocodile,"[{""character"": ""Lead Protagonist"", ""name"": ""Killer Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330798,The Astounding She-Monster,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330799,The Real Thing,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330800,Fighter of Exigent,"[{""character"": ""Lead Protagonist"", ""name"": ""Fighter Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330801,Makdee,"[{""character"": ""Lead Protagonist"", ""name"": ""Makdee Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330802,CJR the Movie: Lawan Rasa Takutmu,"[{""character"": ""Lead Protagonist"", ""name"": ""CJR Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330803,The Count,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330804,Batal min warak,"[{""character"": ""Lead Protagonist"", ""name"": ""Batal Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330805,White Bird: A Wonder Story,"[{""character"": ""Lead Protagonist"", ""name"": ""White Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330806,Seven Must Die,"[{""character"": ""Lead Protagonist"", ""name"": ""Seven Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330807,Unfinished Business,"[{""character"": ""Lead Protagonist"", ""name"": ""Unfinished Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330808,Night of the Grizzlies,"[{""character"": ""Lead Protagonist"", ""name"": ""Night Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330809,Alex,"[{""character"": ""Lead Protagonist"", ""name"": ""Alex Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330810,Wolves of the Nation,"[{""character"": ""Lead Protagonist"", ""name"": ""Wolves Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330811,Top Hat,"[{""character"": ""Lead Protagonist"", ""name"": ""Top Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330812,Boo,"[{""character"": ""Lead Protagonist"", ""name"": ""Boo Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330813,The River of Romance,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330814,The Golden Ram,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330815,Monster Grizzly,"[{""character"": ""Lead Protagonist"", ""name"": ""Monster Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330816,"Chick Carter, Detective","[{""character"": ""Lead Protagonist"", ""name"": ""Chick Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330817,Lafayette Escadrille,"[{""character"": ""Lead Protagonist"", ""name"": ""Lafayette Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330818,The Game Plan,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330819,Holiday,"[{""character"": ""Lead Protagonist"", ""name"": ""Holiday Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330820,Journey to the West,"[{""character"": ""Lead Protagonist"", ""name"": ""Journey Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330821,Stagger,"[{""character"": ""Lead Protagonist"", ""name"": ""Stagger Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330822,All Monsters Attack,"[{""character"": ""Lead Protagonist"", ""name"": ""All Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330823,Kasalanan ang buhayin ka,"[{""character"": ""Lead Protagonist"", ""name"": ""Kasalanan Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330824,Rise of Cameron,"[{""character"": ""Lead Protagonist"", ""name"": ""Rise Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330825,Kultur Shock!,"[{""character"": ""Lead Protagonist"", ""name"": ""Kultur Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330826,The Devil's Rain,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330827,La Bella Figura,"[{""character"": ""Lead Protagonist"", ""name"": ""La Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330828,The Caribbean Mystery,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330829,The Boxtrolls,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330830,Habit,"[{""character"": ""Lead Protagonist"", ""name"": ""Habit Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330831,Ostzone,"[{""character"": ""Lead Protagonist"", ""name"": ""Ostzone Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330832,Akbar the Elephant,"[{""character"": ""Lead Protagonist"", ""name"": ""Akbar Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330833,Gun Camera Footage: Desert Storm Declassified,"[{""character"": ""Lead Protagonist"", ""name"": ""Gun Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330834,People's Enemy,"[{""character"": ""Lead Protagonist"", ""name"": ""People's Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330835,Heinz Rühmann erzählt Märchen,"[{""character"": ""Lead Protagonist"", ""name"": ""Heinz Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330836,Island Captives,"[{""character"": ""Lead Protagonist"", ""name"": ""Island Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330837,Os Trapalhões e a Árvore da Juventude,"[{""character"": ""Lead Protagonist"", ""name"": ""Os Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330838,Saraband,"[{""character"": ""Lead Protagonist"", ""name"": ""Saraband Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330839,Lovember,"[{""character"": ""Lead Protagonist"", ""name"": ""Lovember Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330840,Merlin,"[{""character"": ""Lead Protagonist"", ""name"": ""Merlin Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330841,Eclipse: The Rise of Ink,"[{""character"": ""Lead Protagonist"", ""name"": ""Eclipse: Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330842,Wenn es Nacht wird auf der Reeperbahn,"[{""character"": ""Lead Protagonist"", ""name"": ""Wenn Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330843,"Ico, the Brave Horse","[{""character"": ""Lead Protagonist"", ""name"": ""Ico, Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330844,False Positive,"[{""character"": ""Lead Protagonist"", ""name"": ""False Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330845,Killungard,"[{""character"": ""Lead Protagonist"", ""name"": ""Killungard Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330846,Shack Out on 101,"[{""character"": ""Lead Protagonist"", ""name"": ""Shack Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330847,The Ice Flood,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330848,Messiah,"[{""character"": ""Lead Protagonist"", ""name"": ""Messiah Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330849,Prom Dress,"[{""character"": ""Lead Protagonist"", ""name"": ""Prom Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330850,space//space,"[{""character"": ""Lead Protagonist"", ""name"": ""space//space Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330851,Dhumas,"[{""character"": ""Lead Protagonist"", ""name"": ""Dhumas Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330852,Michael Zero,"[{""character"": ""Lead Protagonist"", ""name"": ""Michael Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330853,The Runners,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330854,The Poor Little Rich Girl,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330855,Lwa: All Saints' Eve,"[{""character"": ""Lead Protagonist"", ""name"": ""Lwa: Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330856,Mina's Choice,"[{""character"": ""Lead Protagonist"", ""name"": ""Mina's Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330857,Crazy Beggar SuQiEr,"[{""character"": ""Lead Protagonist"", ""name"": ""Crazy Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330858,The Unhaunted,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330859,After Earth,"[{""character"": ""Lead Protagonist"", ""name"": ""After Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330860,Swelter,"[{""character"": ""Lead Protagonist"", ""name"": ""Swelter Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330861,The Way to Mandalay,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330862,"Science Fell in Love, So I Tried to Prove It","[{""character"": ""Lead Protagonist"", ""name"": ""Science Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330863,The Cranes Are Flying,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330864,Collective: Unconscious,"[{""character"": ""Lead Protagonist"", ""name"": ""Collective: Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330865,The Sadist,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330866,The Weird Kidz,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330867,What Women Want,"[{""character"": ""Lead Protagonist"", ""name"": ""What Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330868,A Força dos Sentidos,"[{""character"": ""Lead Protagonist"", ""name"": ""A Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330869,Lekin...,"[{""character"": ""Lead Protagonist"", ""name"": ""Lekin... Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330870,Alex's Apartment,"[{""character"": ""Lead Protagonist"", ""name"": ""Alex's Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330871,The Perfect Witness,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330872,Logoi kai amartimata,"[{""character"": ""Lead Protagonist"", ""name"": ""Logoi Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330873,The Shadow Behind You,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330874,White Fury,"[{""character"": ""Lead Protagonist"", ""name"": ""White Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330875,Mizhi Thurakku,"[{""character"": ""Lead Protagonist"", ""name"": ""Mizhi Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330876,Veronika,"[{""character"": ""Lead Protagonist"", ""name"": ""Veronika Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330877,City of the Vampires,"[{""character"": ""Lead Protagonist"", ""name"": ""City Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330878,Ring of Fire,"[{""character"": ""Lead Protagonist"", ""name"": ""Ring Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330879,Süd. Grenze,"[{""character"": ""Lead Protagonist"", ""name"": ""S\u00fcd. Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330880,House Arrest,"[{""character"": ""Lead Protagonist"", ""name"": ""House Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330881,Wan fa gui zong yi Shao Lin,"[{""character"": ""Lead Protagonist"", ""name"": ""Wan Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330882,Feystrom,"[{""character"": ""Lead Protagonist"", ""name"": ""Feystrom Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330883,Suburra,"[{""character"": ""Lead Protagonist"", ""name"": ""Suburra Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330884,Bloodtype,"[{""character"": ""Lead Protagonist"", ""name"": ""Bloodtype Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330885,The Mystic Hour,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330886,Bach et Bottine,"[{""character"": ""Lead Protagonist"", ""name"": ""Bach Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330887,Cheot sonnim,"[{""character"": ""Lead Protagonist"", ""name"": ""Cheot Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330888,X-The Killer's Theory,"[{""character"": ""Lead Protagonist"", ""name"": ""X-The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330889,Soldier's Joy,"[{""character"": ""Lead Protagonist"", ""name"": ""Soldier's Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330890,Meals on Wheels,"[{""character"": ""Lead Protagonist"", ""name"": ""Meals Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330891,Encounters,"[{""character"": ""Lead Protagonist"", ""name"": ""Encounters Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330892,Love or a Kingdom,"[{""character"": ""Lead Protagonist"", ""name"": ""Love Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330893,Raaz Reboot,"[{""character"": ""Lead Protagonist"", ""name"": ""Raaz Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330894,Samson und Delila,"[{""character"": ""Lead Protagonist"", ""name"": ""Samson Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330895,The Vardøger,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330896,Madame X: An Absolute Ruler,"[{""character"": ""Lead Protagonist"", ""name"": ""Madame Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330897,Blame!,"[{""character"": ""Lead Protagonist"", ""name"": ""Blame! Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330898,Rendezvous at Midnight,"[{""character"": ""Lead Protagonist"", ""name"": ""Rendezvous Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330899,Syd and Chloe and the Myriad Worlds,"[{""character"": ""Lead Protagonist"", ""name"": ""Syd Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330900,The Confederate,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330901,Door to the Other Side,"[{""character"": ""Lead Protagonist"", ""name"": ""Door Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330902,Mission Impossible Versus the Mob,"[{""character"": ""Lead Protagonist"", ""name"": ""Mission Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330903,Anomalisa,"[{""character"": ""Lead Protagonist"", ""name"": ""Anomalisa Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330904,Corto Maltese: Secret Court of the Arcanes,"[{""character"": ""Lead Protagonist"", ""name"": ""Corto Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330905,All About E,"[{""character"": ""Lead Protagonist"", ""name"": ""All Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330906,Chandu on the Magic Island,"[{""character"": ""Lead Protagonist"", ""name"": ""Chandu Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330907,Untitled Robert Capa Project,"[{""character"": ""Lead Protagonist"", ""name"": ""Untitled Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330908,Bhagmati,"[{""character"": ""Lead Protagonist"", ""name"": ""Bhagmati Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330909,Operation Curveball,"[{""character"": ""Lead Protagonist"", ""name"": ""Operation Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330910,The Spider Returns,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330911,Killer!,"[{""character"": ""Lead Protagonist"", ""name"": ""Killer! Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330912,Love in 42.9,"[{""character"": ""Lead Protagonist"", ""name"": ""Love Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330913,Cloud Atlas,"[{""character"": ""Lead Protagonist"", ""name"": ""Cloud Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330914,From Russia with Love,"[{""character"": ""Lead Protagonist"", ""name"": ""From Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330915,Machoman,"[{""character"": ""Lead Protagonist"", ""name"": ""Machoman Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330916,Neutron Battles the Karate Assassins,"[{""character"": ""Lead Protagonist"", ""name"": ""Neutron Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330917,Where Demons Hide,"[{""character"": ""Lead Protagonist"", ""name"": ""Where Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330918,The Defilers,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330919,Princess Emmy,"[{""character"": ""Lead Protagonist"", ""name"": ""Princess Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330920,The Red Spider,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330921,The Gene Generation,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330922,Marilyn Chambers My Story,"[{""character"": ""Lead Protagonist"", ""name"": ""Marilyn Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330923,I Know You Killed Them,"[{""character"": ""Lead Protagonist"", ""name"": ""I Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
