track_id,track_name,artist_name,album_name,genre,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
t_0991,Electric Journey,Ramin Djawadi,Ramin Djawadi - Lost Collection Vol. 3,soundtrack,60,277372,0.384,0.709,11,-17.6,0,0.0873,0.887,0.7558,0.233,0.167,78.0,4
t_0992,Golden Vibe,Ramin Djawadi,Ramin Djawadi - Lost Collection Vol. 3,soundtrack,68,296386,0.358,0.638,4,-4.6,1,0.0662,0.899,0.5828,0.116,0.109,90.8,4
t_0993,Serene Glow,Ramin Djawadi,Ramin Djawadi - Lost Collection Vol. 3,soundtrack,48,303548,0.287,0.256,6,-17.7,1,0.0863,0.882,0.7511,0.225,0.158,137.4,4
t_0994,Crystal Lullaby,Ramin Djawadi,Ramin Djawadi - Lost Collection Vol. 3,soundtrack,50,208196,0.311,0.407,10,-11.7,1,0.0862,0.645,0.8758,0.271,0.202,95.4,4
t_0995,Astral Neon,Ramin Djawadi,Ramin Djawadi - Lost Collection Vol. 3,soundtrack,49,277661,0.164,0.62,0,-3.5,1,0.0667,0.531,0.625,0.206,0.14,85.3,4
t_0996,Astral Rhythm,Howard Shore,Howard Shore - Bright Collection Vol. 1,soundtrack,46,264314,0.192,0.806,4,-9.8,1,0.0627,0.676,0.7638,0.247,0.324,125.0,4
t_0997,Electric Ocean,Howard Shore,Howard Shore - Bright Collection Vol. 1,soundtrack,56,307239,0.35,0.807,1,-3.9,1,0.0755,0.833,0.7594,0.074,0.165,98.4,4
t_0998,Golden Silence,Howard Shore,Howard Shore - Bright Collection Vol. 1,soundtrack,67,285539,0.162,0.778,4,-16.6,1,0.0684,0.561,0.9477,0.283,0.22,120.0,4
t_0999,Radiant Ocean,Howard Shore,Howard Shore - Bright Collection Vol. 1,soundtrack,80,199281,0.309,0.529,4,-10.7,0,0.0388,0.538,0.5566,0.099,0.483,78.7,4
t_1000,Radiant Chronicle,Howard Shore,Howard Shore - Bright Collection Vol. 1,soundtrack,76,270289,0.311,0.573,4,-11.3,0,0.0897,0.799,0.8575,0.1,0.451,105.7,4
t_1001,Midnight Echo,Howard Shore,Howard Shore - Vintage Collection Vol. 2,soundtrack,80,264221,0.292,0.578,10,-13.9,1,0.0678,0.686,0.6577,0.139,0.437,80.7,4
t_1002,Euphoric Vibe,Howard Shore,Howard Shore - Vintage Collection Vol. 2,soundtrack,62,161979,0.211,0.678,2,-8.2,1,0.0794,0.599,0.6703,0.12,0.115,126.1,4
t_1003,Euphoric Neon,Howard Shore,Howard Shore - Vintage Collection Vol. 2,soundtrack,75,234064,0.166,0.647,1,-7.9,0,0.0752,0.907,0.7915,0.237,0.375,85.3,4
t_1004,Velvet Neon,Howard Shore,Howard Shore - Vintage Collection Vol. 2,soundtrack,90,274250,0.228,0.427,6,-15.5,1,0.0784,0.893,0.8505,0.248,0.366,80.7,4
t_1005,Electric Lullaby,Howard Shore,Howard Shore - Vintage Collection Vol. 2,soundtrack,54,217346,0.3,0.39,4,-16.0,1,0.0597,0.733,0.7786,0.119,0.356,113.7,4
t_1006,Bright Ascent,Howard Shore,Howard Shore - Radiant Collection Vol. 3,soundtrack,75,309978,0.251,0.609,6,-7.5,0,0.0559,0.701,0.9164,0.345,0.416,134.8,4
t_1007,Deep Ascent,Howard Shore,Howard Shore - Radiant Collection Vol. 3,soundtrack,52,245193,0.317,0.491,2,-16.9,1,0.0399,0.564,0.7138,0.243,0.389,99.6,4
t_1008,Hypnotic Vibe,Howard Shore,Howard Shore - Radiant Collection Vol. 3,soundtrack,81,231845,0.174,0.251,2,-8.7,1,0.0677,0.753,0.7838,0.075,0.218,74.5,4
t_1009,Deep Neon,Howard Shore,Howard Shore - Radiant Collection Vol. 3,soundtrack,59,243430,0.348,0.369,9,-16.0,1,0.0822,0.559,0.8842,0.074,0.157,90.9,4
t_1010,Serene Chronicle,Howard Shore,Howard Shore - Radiant Collection Vol. 3,soundtrack,56,209599,0.201,0.428,1,-12.0,1,0.0599,0.881,0.8861,0.236,0.285,133.6,4
t_1011,Bright Silence,Thomas Newman,Thomas Newman - Euphoric Collection Vol. 1,soundtrack,93,250663,0.399,0.633,1,-17.6,1,0.076,0.883,0.6815,0.088,0.493,112.4,4
t_1012,Radiant Echo,Thomas Newman,Thomas Newman - Euphoric Collection Vol. 1,soundtrack,69,268796,0.308,0.278,1,-4.3,0,0.0617,0.844,0.8457,0.06,0.4,74.7,4
t_1013,Deep Night,Thomas Newman,Thomas Newman - Euphoric Collection Vol. 1,soundtrack,62,220680,0.226,0.531,7,-11.6,1,0.053,0.887,0.8553,0.264,0.414,122.9,4
t_1014,Ethereal Wave,Thomas Newman,Thomas Newman - Euphoric Collection Vol. 1,soundtrack,72,237791,0.389,0.396,9,-11.4,0,0.0585,0.903,0.9189,0.189,0.152,74.8,4
t_1015,Golden Dream,Thomas Newman,Thomas Newman - Euphoric Collection Vol. 1,soundtrack,82,172222,0.302,0.373,0,-11.2,0,0.0326,0.755,0.7745,0.271,0.332,87.6,4
t_1016,Dark Solitude,Thomas Newman,Thomas Newman - Ethereal Collection Vol. 2,soundtrack,77,187488,0.316,0.429,0,-12.1,0,0.0603,0.533,0.9315,0.344,0.143,84.4,4
t_1017,Lost Dream,Thomas Newman,Thomas Newman - Ethereal Collection Vol. 2,soundtrack,65,258044,0.333,0.374,10,-14.3,0,0.0506,0.767,0.8441,0.181,0.109,83.9,4
t_1018,Electric Lullaby,Thomas Newman,Thomas Newman - Ethereal Collection Vol. 2,soundtrack,95,272062,0.336,0.827,0,-9.1,1,0.0753,0.878,0.7179,0.094,0.203,135.0,4
t_1019,Deep Horizon,Thomas Newman,Thomas Newman - Ethereal Collection Vol. 2,soundtrack,54,169854,0.187,0.546,3,-6.2,1,0.076,0.9,0.815,0.248,0.266,119.6,4
t_1020,Radiant Memory,Thomas Newman,Thomas Newman - Ethereal Collection Vol. 2,soundtrack,59,227962,0.202,0.764,11,-17.7,1,0.0855,0.525,0.7088,0.104,0.365,74.5,4
t_1021,Lost Fire,Thomas Newman,Thomas Newman - Radiant Collection Vol. 3,soundtrack,45,312929,0.238,0.323,3,-5.6,1,0.0875,0.808,0.7595,0.066,0.415,88.9,4
t_1022,Deep Rain,Thomas Newman,Thomas Newman - Radiant Collection Vol. 3,soundtrack,77,267089,0.29,0.714,9,-14.9,0,0.0325,0.661,0.703,0.247,0.411,85.6,4
t_1023,Dark Ascent,Thomas Newman,Thomas Newman - Radiant Collection Vol. 3,soundtrack,69,205804,0.359,0.568,6,-13.3,1,0.0421,0.809,0.7483,0.187,0.273,123.1,4
t_1024,Hypnotic Night,Thomas Newman,Thomas Newman - Radiant Collection Vol. 3,soundtrack,52,257976,0.33,0.807,2,-9.4,1,0.056,0.67,0.8943,0.159,0.398,135.8,4
t_1025,Bright Glow,Thomas Newman,Thomas Newman - Radiant Collection Vol. 3,soundtrack,88,147536,0.358,0.475,4,-3.6,1,0.076,0.838,0.6121,0.338,0.498,89.9,4
t_1026,Velvet Lullaby,Tycho,Tycho - Fading Collection Vol. 1,chill,46,191518,0.681,0.324,4,-15.2,1,0.0897,0.654,0.0388,0.113,0.645,79.8,4
t_1027,Ethereal Dream,Tycho,Tycho - Fading Collection Vol. 1,chill,63,245121,0.663,0.412,1,-7.8,1,0.0302,0.853,0.0432,0.31,0.632,73.0,4
t_1028,Deep Shadow,Tycho,Tycho - Fading Collection Vol. 1,chill,76,289810,0.562,0.423,4,-3.7,1,0.051,0.663,0.0149,0.201,0.593,81.6,4
t_1029,Hypnotic Solitude,Tycho,Tycho - Fading Collection Vol. 1,chill,83,197368,0.634,0.348,11,-8.8,0,0.0736,0.83,0.0313,0.284,0.474,83.8,4
t_1030,Cosmic Vibe,Tycho,Tycho - Fading Collection Vol. 1,chill,56,167257,0.641,0.323,5,-6.7,1,0.0704,0.865,0.0413,0.067,0.351,81.7,4
t_1031,Dark Echo,Tycho,Tycho - Bright Collection Vol. 2,chill,45,301994,0.699,0.386,4,-17.2,0,0.0526,0.79,0.0218,0.172,0.378,74.8,4
t_1032,Radiant Rhythm,Tycho,Tycho - Bright Collection Vol. 2,chill,89,288958,0.732,0.431,8,-16.9,0,0.063,0.676,0.029,0.331,0.414,77.7,4
t_1033,Golden Rain,Tycho,Tycho - Bright Collection Vol. 2,chill,53,174839,0.55,0.239,10,-17.9,0,0.0515,0.783,0.0268,0.211,0.356,78.6,4
t_1034,Vintage Solitude,Tycho,Tycho - Bright Collection Vol. 2,chill,86,227210,0.586,0.372,8,-8.9,1,0.0892,0.747,0.026,0.311,0.393,73.0,4
t_1035,Cosmic Chronicle,Tycho,Tycho - Bright Collection Vol. 2,chill,69,149511,0.739,0.433,1,-9.2,0,0.0396,0.66,0.049,0.23,0.594,81.4,4
t_1036,Fading Chronicle,Tycho,Tycho - Velvet Collection Vol. 3,chill,59,146689,0.769,0.272,3,-16.5,1,0.0307,0.758,0.0138,0.198,0.506,73.6,4
t_1037,Hypnotic Fire,Tycho,Tycho - Velvet Collection Vol. 3,chill,73,281632,0.749,0.433,6,-9.0,1,0.0508,0.714,0.028,0.135,0.385,73.9,4
t_1038,Lost Dream,Tycho,Tycho - Velvet Collection Vol. 3,chill,60,225132,0.686,0.259,1,-15.4,0,0.044,0.65,0.0021,0.056,0.43,83.5,4
t_1039,Crystal Dream,Tycho,Tycho - Velvet Collection Vol. 3,chill,86,160309,0.692,0.345,2,-13.3,0,0.0783,0.803,0.0171,0.238,0.612,70.3,4
t_1040,Silent Journey,Tycho,Tycho - Velvet Collection Vol. 3,chill,63,161730,0.693,0.297,11,-7.5,1,0.0762,0.836,0.0226,0.067,0.543,85.3,4
t_1041,Velvet Sky,Petit Biscuit,Petit Biscuit - Euphoric Collection Vol. 1,chill,80,254769,0.737,0.356,9,-4.9,0,0.0363,0.697,0.0262,0.336,0.347,70.0,4
t_1042,Radiant Rhythm,Petit Biscuit,Petit Biscuit - Euphoric Collection Vol. 1,chill,88,291374,0.727,0.385,11,-13.2,0,0.0659,0.685,0.0073,0.222,0.334,79.3,4
t_1043,Electric Ocean,Petit Biscuit,Petit Biscuit - Euphoric Collection Vol. 1,chill,48,227560,0.561,0.322,6,-13.0,0,0.0681,0.74,0.0018,0.34,0.592,82.2,4
t_1044,Bright Pulse,Petit Biscuit,Petit Biscuit - Euphoric Collection Vol. 1,chill,68,240289,0.68,0.361,2,-7.7,0,0.046,0.766,0.041,0.166,0.358,89.6,4
t_1045,Fading Sky,Petit Biscuit,Petit Biscuit - Euphoric Collection Vol. 1,chill,93,252956,0.712,0.204,4,-16.5,1,0.0796,0.82,0.0344,0.345,0.475,76.8,4
t_1046,Infinite Lullaby,Petit Biscuit,Petit Biscuit - Dark Collection Vol. 2,chill,49,285158,0.644,0.28,7,-9.5,1,0.039,0.618,0.037,0.256,0.484,87.5,4
t_1047,Vintage Solitude,Petit Biscuit,Petit Biscuit - Dark Collection Vol. 2,chill,71,305252,0.55,0.445,9,-14.0,0,0.0386,0.763,0.0259,0.269,0.448,83.4,4
t_1048,Serene Journey,Petit Biscuit,Petit Biscuit - Dark Collection Vol. 2,chill,51,234168,0.687,0.272,8,-13.7,1,0.0728,0.739,0.0389,0.336,0.619,72.5,4
t_1049,Ethereal Shadow,Petit Biscuit,Petit Biscuit - Dark Collection Vol. 2,chill,52,204343,0.639,0.435,8,-4.3,1,0.0353,0.819,0.0023,0.127,0.606,70.7,4
t_1050,Golden Solitude,Petit Biscuit,Petit Biscuit - Dark Collection Vol. 2,chill,53,313740,0.723,0.372,4,-17.3,1,0.0707,0.738,0.001,0.313,0.351,84.5,4
t_1051,Astral Dream,Petit Biscuit,Petit Biscuit - Crystal Collection Vol. 3,chill,55,318018,0.668,0.264,6,-16.7,1,0.0433,0.727,0.0184,0.063,0.492,78.8,4
t_1052,Ethereal Dream,Petit Biscuit,Petit Biscuit - Crystal Collection Vol. 3,chill,76,270493,0.731,0.205,3,-13.2,1,0.0851,0.781,0.0274,0.307,0.48,70.1,4
t_1053,Dark Pulse,Petit Biscuit,Petit Biscuit - Crystal Collection Vol. 3,chill,63,226840,0.607,0.309,6,-14.6,0,0.0862,0.761,0.0315,0.277,0.502,82.3,4
t_1054,Hypnotic Rhythm,Petit Biscuit,Petit Biscuit - Crystal Collection Vol. 3,chill,61,268685,0.635,0.44,3,-17.3,0,0.0531,0.853,0.0056,0.247,0.511,87.6,4
t_1055,Crystal Journey,Petit Biscuit,Petit Biscuit - Crystal Collection Vol. 3,chill,86,210011,0.658,0.222,9,-4.1,0,0.043,0.657,0.0113,0.211,0.564,70.5,4
t_1056,Deep Rain,ODESZA,ODESZA - Electric Collection Vol. 1,chill,51,252922,0.746,0.315,7,-3.6,1,0.0597,0.676,0.0174,0.279,0.534,73.6,4
t_1057,Ethereal Sky,ODESZA,ODESZA - Electric Collection Vol. 1,chill,45,172585,0.721,0.425,1,-13.7,0,0.0801,0.85,0.0242,0.195,0.488,87.0,4
t_1058,Midnight Silence,ODESZA,ODESZA - Electric Collection Vol. 1,chill,90,188831,0.657,0.403,10,-17.0,0,0.0402,0.616,0.042,0.349,0.592,78.7,4
t_1059,Golden Ascent,ODESZA,ODESZA - Electric Collection Vol. 1,chill,92,142068,0.735,0.399,1,-4.3,1,0.0696,0.855,0.037,0.196,0.645,73.8,4
t_1060,Fading Dawn,ODESZA,ODESZA - Electric Collection Vol. 1,chill,62,209609,0.633,0.429,1,-9.5,0,0.0743,0.78,0.025,0.173,0.534,87.4,4
t_1061,Lost Rain,ODESZA,ODESZA - Infinite Collection Vol. 2,chill,81,278254,0.71,0.266,10,-9.7,1,0.0488,0.792,0.0008,0.145,0.64,71.7,4
t_1062,Serene Journey,ODESZA,ODESZA - Infinite Collection Vol. 2,chill,94,251325,0.731,0.378,9,-14.6,1,0.0772,0.715,0.0289,0.211,0.451,89.0,4
t_1063,Electric Horizon,ODESZA,ODESZA - Infinite Collection Vol. 2,chill,45,276549,0.647,0.349,4,-7.2,1,0.0591,0.67,0.0387,0.235,0.405,88.3,4
t_1064,Ethereal Vibe,ODESZA,ODESZA - Infinite Collection Vol. 2,chill,50,314309,0.741,0.342,6,-11.9,1,0.0895,0.688,0.0233,0.249,0.44,87.0,4
t_1065,Astral Shadow,ODESZA,ODESZA - Infinite Collection Vol. 2,chill,66,303548,0.735,0.282,7,-17.0,1,0.0588,0.623,0.0045,0.223,0.555,80.9,4
t_1066,Dark Star,ODESZA,ODESZA - Euphoric Collection Vol. 3,chill,92,316750,0.56,0.211,4,-11.5,0,0.062,0.688,0.0356,0.093,0.571,79.1,4
t_1067,Serene Sky,ODESZA,ODESZA - Euphoric Collection Vol. 3,chill,73,299642,0.579,0.295,3,-8.4,0,0.0453,0.769,0.0386,0.241,0.57,82.5,4
t_1068,Radiant Dream,ODESZA,ODESZA - Euphoric Collection Vol. 3,chill,74,161782,0.566,0.414,0,-12.1,0,0.0415,0.788,0.0437,0.087,0.365,89.0,4
t_1069,Dark Rhythm,ODESZA,ODESZA - Euphoric Collection Vol. 3,chill,64,276388,0.649,0.411,5,-5.7,0,0.0624,0.69,0.0227,0.252,0.628,76.0,4
t_1070,Vintage Neon,ODESZA,ODESZA - Euphoric Collection Vol. 3,chill,73,205800,0.645,0.401,7,-15.2,0,0.0431,0.805,0.0434,0.312,0.418,87.5,4
t_1071,Crystal Ascent,Emancipator,Emancipator - Vintage Collection Vol. 1,chill,89,276962,0.769,0.246,3,-6.2,1,0.0713,0.882,0.0341,0.336,0.645,84.7,4
t_1072,Ethereal Sky,Emancipator,Emancipator - Vintage Collection Vol. 1,chill,62,184344,0.687,0.349,2,-13.7,0,0.0386,0.722,0.0155,0.154,0.359,90.0,4
t_1073,Midnight Chronicle,Emancipator,Emancipator - Vintage Collection Vol. 1,chill,94,247240,0.726,0.438,8,-10.2,0,0.0373,0.871,0.0465,0.327,0.501,78.2,4
t_1074,Midnight Horizon,Emancipator,Emancipator - Vintage Collection Vol. 1,chill,88,282508,0.6,0.441,1,-17.9,1,0.0732,0.657,0.0425,0.187,0.338,75.8,4
t_1075,Hypnotic Rain,Emancipator,Emancipator - Vintage Collection Vol. 1,chill,45,214419,0.583,0.294,5,-11.3,1,0.0368,0.706,0.0184,0.215,0.365,80.0,4
t_1076,Radiant Memory,Emancipator,Emancipator - Dark Collection Vol. 2,chill,66,180483,0.672,0.373,8,-15.6,0,0.0888,0.896,0.0326,0.331,0.644,74.2,4
t_1077,Velvet Lullaby,Emancipator,Emancipator - Dark Collection Vol. 2,chill,74,212289,0.556,0.233,9,-11.8,1,0.05,0.682,0.0486,0.246,0.308,77.9,4
t_1078,Deep Silence,Emancipator,Emancipator - Dark Collection Vol. 2,chill,60,160275,0.73,0.349,9,-5.5,1,0.0501,0.873,0.0385,0.086,0.334,74.2,4
t_1079,Vintage Memory,Emancipator,Emancipator - Dark Collection Vol. 2,chill,56,177810,0.77,0.376,5,-4.7,1,0.0465,0.777,0.0065,0.224,0.436,83.9,4
t_1080,Electric Rhythm,Emancipator,Emancipator - Dark Collection Vol. 2,chill,89,275657,0.59,0.416,6,-15.0,0,0.0449,0.875,0.0029,0.165,0.614,86.2,4
t_1081,Midnight Wave,Emancipator,Emancipator - Crystal Collection Vol. 3,chill,55,261358,0.775,0.448,10,-10.6,1,0.0575,0.76,0.0208,0.301,0.613,71.3,4
t_1082,Ethereal Pulse,Emancipator,Emancipator - Crystal Collection Vol. 3,chill,59,187892,0.654,0.267,0,-17.2,0,0.0475,0.774,0.036,0.283,0.412,82.0,4
t_1083,Cosmic Echo,Emancipator,Emancipator - Crystal Collection Vol. 3,chill,66,180297,0.679,0.381,6,-5.2,1,0.0845,0.749,0.0331,0.298,0.435,72.9,4
t_1084,Astral Echo,Emancipator,Emancipator - Crystal Collection Vol. 3,chill,59,264443,0.566,0.273,9,-13.3,1,0.08,0.802,0.0077,0.332,0.518,86.5,4
t_1085,Dark Glow,Emancipator,Emancipator - Crystal Collection Vol. 3,chill,51,198446,0.665,0.255,9,-11.0,1,0.0348,0.835,0.0038,0.084,0.616,78.4,4
t_1086,Cosmic Glow,Bonobo,Bonobo - Midnight Collection Vol. 1,chill,67,287764,0.752,0.234,3,-6.7,1,0.0305,0.698,0.0296,0.091,0.337,88.4,4
t_1087,Crystal Glow,Bonobo,Bonobo - Midnight Collection Vol. 1,chill,65,179085,0.613,0.351,11,-11.1,0,0.0452,0.863,0.0361,0.281,0.43,89.0,4
t_1088,Lost Night,Bonobo,Bonobo - Midnight Collection Vol. 1,chill,57,301008,0.596,0.232,7,-5.3,0,0.0703,0.791,0.0448,0.141,0.637,74.7,4
t_1089,Silent Wave,Bonobo,Bonobo - Midnight Collection Vol. 1,chill,57,222458,0.74,0.418,7,-10.3,1,0.0502,0.702,0.0045,0.294,0.603,75.1,4
t_1090,Crystal Fire,Bonobo,Bonobo - Midnight Collection Vol. 1,chill,46,257791,0.742,0.361,4,-12.2,1,0.0417,0.869,0.0144,0.227,0.488,80.6,4
t_1091,Midnight Fire,Bonobo,Bonobo - Fading Collection Vol. 2,chill,69,169759,0.676,0.286,8,-5.4,0,0.0722,0.64,0.0168,0.194,0.331,84.8,4
t_1092,Lost Vibe,Bonobo,Bonobo - Fading Collection Vol. 2,chill,78,294192,0.687,0.251,3,-8.6,1,0.0419,0.717,0.0275,0.345,0.605,84.6,4
t_1093,Golden Wave,Bonobo,Bonobo - Fading Collection Vol. 2,chill,90,146892,0.745,0.347,4,-13.7,1,0.036,0.625,0.0383,0.154,0.308,71.0,4
t_1094,Silent Sky,Bonobo,Bonobo - Fading Collection Vol. 2,chill,90,168523,0.675,0.398,6,-7.0,0,0.0776,0.747,0.0193,0.148,0.331,85.5,4
t_1095,Vintage Journey,Bonobo,Bonobo - Fading Collection Vol. 2,chill,92,215891,0.627,0.311,1,-5.5,1,0.0434,0.8,0.0497,0.122,0.394,82.9,4
t_1096,Fading Silence,Bonobo,Bonobo - Fading Collection Vol. 3,chill,50,266320,0.724,0.205,6,-17.1,1,0.0834,0.824,0.0056,0.06,0.61,70.0,4
t_1097,Lost Dream,Bonobo,Bonobo - Fading Collection Vol. 3,chill,86,161677,0.758,0.426,7,-17.8,0,0.0519,0.645,0.0435,0.268,0.339,88.8,4
t_1098,Golden Star,Bonobo,Bonobo - Fading Collection Vol. 3,chill,45,171379,0.667,0.414,5,-16.0,1,0.0568,0.851,0.037,0.191,0.607,80.7,4
t_1099,Serene Orbit,Bonobo,Bonobo - Fading Collection Vol. 3,chill,69,243383,0.564,0.306,9,-15.3,1,0.0811,0.754,0.0069,0.257,0.611,75.6,4
t_1100,Astral Shadow,Bonobo,Bonobo - Fading Collection Vol. 3,chill,76,314179,0.772,0.442,3,-4.0,0,0.0799,0.699,0.0246,0.251,0.51,70.3,4
t_1101,Cosmic Lullaby,Maribou State,Maribou State - Euphoric Collection Vol. 1,chill,60,209261,0.769,0.218,8,-7.8,0,0.054,0.818,0.0432,0.208,0.385,77.2,4
t_1102,Ethereal Rain,Maribou State,Maribou State - Euphoric Collection Vol. 1,chill,59,163447,0.619,0.332,4,-8.7,0,0.042,0.623,0.0271,0.283,0.505,71.0,4
t_1103,Radiant Shadow,Maribou State,Maribou State - Euphoric Collection Vol. 1,chill,54,202504,0.664,0.435,1,-8.8,1,0.0403,0.865,0.0139,0.165,0.49,72.0,4
t_1104,Crystal Lullaby,Maribou State,Maribou State - Euphoric Collection Vol. 1,chill,85,148697,0.659,0.349,8,-4.0,1,0.0495,0.794,0.0081,0.218,0.463,79.1,4
t_1105,Euphoric Solitude,Maribou State,Maribou State - Euphoric Collection Vol. 1,chill,47,174451,0.77,0.419,2,-3.9,0,0.0701,0.891,0.0463,0.236,0.303,79.7,4
t_1106,Bright Chronicle,Maribou State,Maribou State - Midnight Collection Vol. 2,chill,62,221533,0.701,0.222,10,-11.7,1,0.034,0.64,0.0268,0.216,0.323,79.4,4
t_1107,Golden Shadow,Maribou State,Maribou State - Midnight Collection Vol. 2,chill,53,258584,0.627,0.341,0,-12.6,0,0.0411,0.815,0.0133,0.259,0.333,77.7,4
t_1108,Bright Silence,Maribou State,Maribou State - Midnight Collection Vol. 2,chill,66,218090,0.565,0.412,9,-15.7,0,0.0606,0.825,0.0053,0.31,0.408,88.0,4
t_1109,Astral Vibe,Maribou State,Maribou State - Midnight Collection Vol. 2,chill,95,316905,0.765,0.444,2,-9.2,1,0.0394,0.866,0.0317,0.277,0.5,89.3,4
t_1110,Infinite Memory,Maribou State,Maribou State - Midnight Collection Vol. 2,chill,45,186905,0.678,0.345,2,-16.5,0,0.0648,0.669,0.0455,0.296,0.585,81.3,4
t_1111,Astral Wave,Maribou State,Maribou State - Astral Collection Vol. 3,chill,58,267492,0.558,0.205,2,-15.5,0,0.0761,0.825,0.0106,0.165,0.323,74.0,4
t_1112,Golden Wave,Maribou State,Maribou State - Astral Collection Vol. 3,chill,94,197490,0.648,0.37,10,-13.6,1,0.0546,0.662,0.0379,0.317,0.634,71.6,4
t_1113,Serene Dawn,Maribou State,Maribou State - Astral Collection Vol. 3,chill,90,217501,0.68,0.302,3,-12.9,1,0.0351,0.642,0.0245,0.086,0.517,84.9,4
t_1114,Golden Neon,Maribou State,Maribou State - Astral Collection Vol. 3,chill,76,174453,0.709,0.239,10,-15.6,0,0.09,0.892,0.005,0.34,0.391,76.9,4
t_1115,Silent Horizon,Maribou State,Maribou State - Astral Collection Vol. 3,chill,65,282617,0.776,0.321,1,-14.1,1,0.0305,0.85,0.0229,0.343,0.51,73.0,4
t_1116,Fading Star,Four Tet,Four Tet - Ethereal Collection Vol. 1,chill,69,257319,0.719,0.342,11,-11.4,1,0.0888,0.699,0.004,0.134,0.326,83.5,4
t_1117,Crystal Dawn,Four Tet,Four Tet - Ethereal Collection Vol. 1,chill,52,197357,0.691,0.43,8,-7.1,1,0.0416,0.767,0.0483,0.349,0.563,74.9,4
t_1118,Serene Rain,Four Tet,Four Tet - Ethereal Collection Vol. 1,chill,83,304402,0.728,0.316,1,-7.5,1,0.0327,0.711,0.0149,0.19,0.543,81.1,4
t_1119,Electric Dawn,Four Tet,Four Tet - Ethereal Collection Vol. 1,chill,86,300499,0.692,0.406,3,-9.9,0,0.0376,0.615,0.0426,0.22,0.506,80.7,4
t_1120,Euphoric Echo,Four Tet,Four Tet - Ethereal Collection Vol. 1,chill,64,247837,0.715,0.377,6,-10.0,0,0.0672,0.641,0.0198,0.245,0.588,81.4,4
t_1121,Bright Glow,Four Tet,Four Tet - Infinite Collection Vol. 2,chill,48,141768,0.704,0.236,4,-6.3,0,0.031,0.883,0.0061,0.181,0.508,87.5,4
t_1122,Astral Wave,Four Tet,Four Tet - Infinite Collection Vol. 2,chill,89,196303,0.711,0.292,3,-11.2,1,0.062,0.875,0.0437,0.269,0.326,72.0,4
t_1123,Lost Dream,Four Tet,Four Tet - Infinite Collection Vol. 2,chill,88,245715,0.662,0.227,2,-5.4,1,0.0706,0.668,0.0119,0.153,0.626,73.1,4
t_1124,Dark Lullaby,Four Tet,Four Tet - Infinite Collection Vol. 2,chill,70,248228,0.719,0.422,0,-17.1,0,0.065,0.602,0.0255,0.247,0.518,78.2,4
t_1125,Silent Pulse,Four Tet,Four Tet - Infinite Collection Vol. 2,chill,80,156343,0.67,0.265,0,-15.2,0,0.0863,0.663,0.013,0.193,0.554,77.7,4
t_1126,Velvet Fire,Four Tet,Four Tet - Radiant Collection Vol. 3,chill,91,164839,0.581,0.327,1,-11.3,1,0.0384,0.84,0.0385,0.132,0.405,73.1,4
t_1127,Astral Ocean,Four Tet,Four Tet - Radiant Collection Vol. 3,chill,55,265618,0.605,0.305,3,-9.0,1,0.0721,0.614,0.0073,0.108,0.65,81.7,4
t_1128,Vintage Rain,Four Tet,Four Tet - Radiant Collection Vol. 3,chill,50,250709,0.582,0.378,3,-12.6,0,0.0318,0.658,0.0472,0.236,0.562,81.2,4
t_1129,Midnight Silence,Four Tet,Four Tet - Radiant Collection Vol. 3,chill,53,146102,0.677,0.406,0,-7.6,0,0.0618,0.632,0.0317,0.276,0.565,73.0,4
t_1130,Electric Shadow,Four Tet,Four Tet - Radiant Collection Vol. 3,chill,78,155519,0.743,0.381,1,-17.7,0,0.0593,0.683,0.0438,0.333,0.53,84.4,4
t_1131,Dark Glow,SZA,SZA - Serene Collection Vol. 1,r-b,72,165744,0.636,0.601,5,-9.6,0,0.0515,0.425,0.0044,0.165,0.58,85.5,4
t_1132,Midnight Neon,SZA,SZA - Serene Collection Vol. 1,r-b,84,271674,0.759,0.583,10,-4.5,1,0.0367,0.244,0.0013,0.275,0.484,108.3,4
t_1133,Radiant Shadow,SZA,SZA - Serene Collection Vol. 1,r-b,95,226820,0.542,0.482,8,-12.9,1,0.0871,0.2,0.026,0.289,0.396,92.3,4
t_1134,Silent Dawn,SZA,SZA - Serene Collection Vol. 1,r-b,82,146037,0.749,0.755,1,-7.3,1,0.0483,0.266,0.0037,0.114,0.407,120.6,4
t_1135,Lost Shadow,SZA,SZA - Serene Collection Vol. 1,r-b,86,291027,0.634,0.723,11,-17.8,1,0.042,0.561,0.0339,0.34,0.474,123.9,4
t_1136,Midnight Wave,SZA,SZA - Golden Collection Vol. 2,r-b,47,271608,0.627,0.634,6,-16.4,0,0.0435,0.41,0.0314,0.252,0.522,106.5,4
t_1137,Deep Star,SZA,SZA - Golden Collection Vol. 2,r-b,64,314337,0.672,0.515,7,-9.3,1,0.0506,0.144,0.0455,0.131,0.489,97.9,4
t_1138,Euphoric Night,SZA,SZA - Golden Collection Vol. 2,r-b,65,210721,0.644,0.759,6,-17.4,0,0.0535,0.585,0.0191,0.172,0.662,103.6,4
